routes_id,lat,lng,routes_status_code,uber_pool_distance,uber_pool_duration,uber_pool_high_estimate,uber_pool_low_estimate,uber_x_distance,uber_x_duration,uber_x_high_estimate,uber_x_low_estimate,uber_pool_surge,uber_x_surge,radius
1058,42.406505056684594,-71.15952066964724,200,4.16,780.0,15.0,11.0,4.16,780.0,16.0,12.0,,,3.0
1059,42.40754181627818,-71.15782687266406,200,4.3,780.0,15.0,11.0,4.3,780.0,16.0,12.0,,,3.0
1060,42.40853106251559,-71.15608178661114,200,4.33,900.0,16.0,11.0,4.33,900.0,17.0,13.0,,,3.0
1061,42.409471411846475,-71.1542878521491,200,4.69,900.0,16.0,12.0,4.69,900.0,18.0,13.0,,,3.0
1062,42.41036154910727,-71.15244757825747,200,4.96,960.0,17.0,12.0,4.96,960.0,18.0,14.0,,,3.0
1063,42.411200229360546,-71.15056353872572,200,4.94,960.0,17.0,12.0,4.94,960.0,18.0,14.0,,,3.0
1064,42.41198627963612,-71.14863836855349,200,4.6,960.0,17.0,12.0,4.6,960.0,18.0,14.0,,,3.0
1065,42.4127186005716,-71.14667476026534,200,4.67,960.0,17.0,12.0,4.67,960.0,18.0,14.0,,,3.0
1066,42.41339616794994,-71.14467546014504,200,3.58,900.0,15.0,10.0,3.58,900.0,16.0,12.0,,,3.0
1067,42.4140180341319,-71.14264326439455,200,3.63,960.0,15.0,11.0,3.63,960.0,16.0,12.0,,,3.0
1068,42.41458332938139,-71.14058101522342,200,4.86,1020.0,17.0,12.0,4.86,1020.0,18.0,14.0,,,3.0
1069,42.41509126308189,-71.13849159687358,200,3.87,960.0,15.0,11.0,3.87,960.0,16.0,12.0,,,3.0
1070,42.415541124842186,-71.13637793158551,200,4.05,1020.0,16.0,11.0,4.05,1020.0,17.0,13.0,,,3.0
1071,42.41593228548994,-71.13424297551127,200,4.16,1020.0,16.0,11.0,4.16,1020.0,17.0,13.0,,,3.0
1072,42.416264197951605,-71.13208971457993,200,3.93,1020.0,16.0,11.0,3.93,1020.0,17.0,13.0,,,3.0
1073,42.41653639801759,-71.12992116032167,200,3.62,900.0,15.0,10.0,3.62,900.0,16.0,12.0,,,3.0
1074,42.416748504991496,-71.12774034565567,200,3.82,1020.0,16.0,11.0,3.82,1020.0,17.0,13.0,,,3.0
1075,42.41690022222252,-71.12555032064844,200,3.98,1080.0,16.0,11.0,3.98,1080.0,17.0,13.0,,,3.0
1076,42.41699133752043,-71.12335414824798,200,3.79,1020.0,16.0,11.0,3.79,1020.0,16.0,13.0,,,3.0
1077,42.41702172345222,-71.12115490000002,200,3.74,1020.0,15.0,11.0,3.74,1020.0,16.0,12.0,,,3.25
1078,42.42061469303717,-71.1189555759008,200,4.06,1140.0,16.0,12.0,4.06,1140.0,17.0,13.0,,,3.25
1079,42.42053057935549,-71.1167588727777,200,3.93,1140.0,16.0,11.0,3.93,1140.0,17.0,13.0,,,3.25
1080,42.42039050126807,-71.11456740848331,200,4.13,1200.0,16.0,12.0,4.13,1200.0,17.0,13.0,,,3.25
1081,42.42019462570864,-71.11238379462705,200,4.18,1200.0,17.0,12.0,4.18,1200.0,18.0,14.0,,,3.25
1082,42.41994318610578,-71.11021063346281,200,4.45,1320.0,18.0,13.0,4.45,1320.0,19.0,15.0,,,3.25
1083,42.41963648210483,-71.10805051478785,200,5.23,1260.0,19.0,14.0,5.23,1260.0,20.0,16.0,,,3.25
1084,42.419274879210725,-71.10590601285638,200,5.07,1200.0,18.0,13.0,5.07,1200.0,20.0,15.0,,,3.25
1085,42.418858808352496,-71.10377968331187,200,5.04,1200.0,18.0,13.0,5.04,1200.0,20.0,15.0,,,3.25
1086,42.41838876536964,-71.10167406014149,200,4.99,1200.0,18.0,13.0,4.99,1200.0,20.0,15.0,,,3.25
1087,42.41786531042123,-71.09959165265606,200,5.1,1200.0,18.0,13.0,5.1,1200.0,20.0,15.0,,,3.25
1088,42.41728906731846,-71.09753494250002,200,5.23,1260.0,19.0,14.0,5.23,1260.0,20.0,16.0,,,3.25
1089,42.4166607227811,-71.09550638069368,200,5.34,1260.0,12.0,8.0,5.34,1260.0,17.0,13.0,,,3.25
1090,42.41598102561922,-71.09350838471255,200,5.42,1260.0,12.0,8.0,5.42,1260.0,17.0,13.0,,,3.25
1091,42.41525078584078,-71.0915433356061,200,5.57,1260.0,12.0,8.0,5.57,1260.0,17.0,13.0,,,3.25
1092,42.41447087368632,-71.08961357516056,200,5.68,1260.0,12.0,8.0,5.68,1260.0,17.0,13.0,,,3.25
1093,42.41364221859189,-71.08772140310785,200,4.46,1500.0,12.0,8.0,4.46,1500.0,16.0,12.0,,,3.25
1094,42.412765808081424,-71.08586907438523,200,4.38,1500.0,12.0,8.0,4.38,1500.0,16.0,12.0,,,3.25
1095,42.41184268658989,-71.08405879644783,200,4.24,1320.0,11.0,7.0,4.24,1320.0,16.0,12.0,,,3.25
1096,42.4108739542186,-71.08229272663806,200,4.27,1320.0,11.0,7.0,4.27,1320.0,16.0,12.0,,,3.25
1097,42.409860765424256,-71.08057296961472,200,4.04,1260.0,11.0,7.0,4.04,1260.0,15.0,12.0,,,3.25
1098,42.40880432764308,-71.07890157484472,200,4.0,1260.0,11.0,7.0,4.0,1260.0,15.0,12.0,,,3.25
1099,42.40770589985194,-71.07728053416079,200,4.07,1260.0,11.0,7.0,4.07,1260.0,15.0,12.0,,,3.25
1100,42.406566791068,-71.0757117793878,200,4.28,1260.0,11.0,8.0,4.28,1260.0,16.0,12.0,,,3.25
1101,42.40538835878871,-71.07419718004039,200,4.41,1500.0,12.0,8.0,4.41,1500.0,16.0,12.0,,,3.25
1102,42.40417200737408,-71.07273854109526,200,4.66,1320.0,12.0,8.0,4.66,1320.0,16.0,13.0,,,3.25
1103,42.4029191863731,-71.07133760084001,200,4.18,1260.0,13.0,9.0,4.18,1260.0,13.0,10.0,,,3.25
1104,42.40163138879622,-71.0699960288016,200,4.37,1260.0,14.0,9.0,4.37,1260.0,13.0,10.0,,,3.25
1105,42.40031014933615,-71.0687154237568,200,4.24,1200.0,13.0,9.0,4.24,1200.0,13.0,10.0,,,3.25
1106,42.39895704253893,-71.06749731182683,200,4.31,1260.0,14.0,9.0,4.31,1260.0,13.0,10.0,,,3.25
1107,42.3975736809275,-71.06634314465869,200,3.8,1080.0,13.0,9.0,3.8,1080.0,12.0,9.0,,,3.25
1108,42.396161713080026,-71.06525429769522,200,3.75,1080.0,12.0,9.0,3.75,1080.0,12.0,9.0,,,3.25
1109,42.39472282166528,-71.06423206853592,200,3.84,1080.0,13.0,9.0,3.84,1080.0,12.0,9.0,,,3.25
1110,42.393258721437356,-71.0632776753906,200,3.82,1080.0,12.0,8.0,3.82,1080.0,12.0,9.0,,,3.25
1111,42.391771157192146,-71.0623922556276,200,3.91,1140.0,13.0,9.0,3.91,1140.0,12.0,9.0,,,3.25
1112,42.390261901688106,-71.06157686441837,200,3.98,1140.0,13.0,9.0,3.98,1140.0,12.0,9.0,,,3.25
1113,42.38873275353353,-71.06083247348006,200,4.12,1080.0,13.0,9.0,4.12,1080.0,12.0,9.0,,,3.25
1114,42.38718553504315,-71.06015996991741,200,3.56,1020.0,12.0,8.0,3.56,1020.0,12.0,9.0,,,3.25
1115,42.38562209006649,-71.05956015516556,200,3.56,1020.0,12.0,8.0,3.56,1020.0,12.0,9.0,,,3.25
1116,42.38404428179049,-71.0590337440352,200,3.61,1140.0,12.0,8.0,3.61,1140.0,12.0,9.0,,,3.25
1117,42.38245399051908,-71.05858136386033,200,3.67,1080.0,12.0,8.0,3.67,1080.0,12.0,9.0,,,3.25
1118,42.380853111432415,-71.05820355375099,200,3.71,1140.0,11.0,7.0,3.71,1140.0,17.0,13.0,,,3.25
1119,42.37924355232837,-71.0579007639506,200,3.69,1080.0,11.0,7.0,3.69,1080.0,17.0,13.0,,,3.25
1120,42.37762723134893,-71.05767335529954,200,3.84,1140.0,11.0,8.0,3.84,1140.0,18.0,14.0,,,3.25
1121,42.37600607469436,-71.05752159880495,200,3.86,1140.0,11.0,8.0,3.86,1140.0,18.0,14.0,,,3.25
1122,42.37438201432768,-71.05744567531794,200,4.37,1200.0,12.0,8.0,4.37,1200.0,19.0,14.0,,,3.25
1123,42.372756985672325,-71.05744567531794,200,4.69,1200.0,12.0,8.0,4.69,1200.0,19.0,15.0,,,3.25
1124,42.371132925305645,-71.05752159880495,200,4.33,1200.0,12.0,8.0,4.33,1200.0,19.0,14.0,,,3.25
1125,42.36951176865108,-71.05767335529954,200,4.51,1200.0,18.0,13.0,4.51,1200.0,18.0,14.0,,,3.25
1126,42.36789544767164,-71.0579007639506,200,4.46,1200.0,17.0,12.0,4.46,1200.0,18.0,14.0,,,3.25
1127,42.3662858885676,-71.05820355375099,200,4.42,1200.0,17.0,13.0,4.42,1200.0,18.0,14.0,,,3.25
1128,42.36468500948092,-71.05858136386033,200,7.93,1260.0,23.0,17.0,7.93,1260.0,24.0,18.0,,,3.25
1129,42.36309471820951,-71.0590337440352,200,3.72,1080.0,16.0,11.0,3.72,1080.0,17.0,13.0,,,3.25
1130,42.36151690993351,-71.05956015516556,200,3.58,1020.0,16.0,11.0,3.58,1020.0,16.0,12.0,,,3.25
1131,42.35995346495686,-71.06015996991741,200,3.56,960.0,15.0,10.0,3.56,960.0,16.0,13.0,,,3.25
1132,42.35840624646647,-71.06083247348006,200,3.73,1080.0,15.0,11.0,3.73,1080.0,17.0,13.0,,,3.25
1133,42.35687709831189,-71.06157686441837,200,3.8,1200.0,16.0,11.0,3.8,1200.0,18.0,14.0,,,3.25
1134,42.35536784280785,-71.0623922556276,200,6.69,1500.0,21.0,15.0,6.69,1500.0,24.0,19.0,,,3.25
1135,42.35388027856265,-71.0632776753906,200,4.18,1320.0,19.0,14.0,4.18,1320.0,19.0,15.0,,,3.25
1136,42.35241617833473,-71.06423206853592,200,6.41,1380.0,23.0,17.0,6.41,1380.0,23.0,18.0,,,3.25
1137,42.35097728691998,-71.06525429769522,200,6.22,1140.0,22.0,16.0,6.22,1140.0,22.0,17.0,,,3.25
1138,42.3495653190725,-71.06634314465869,200,6.33,1200.0,22.0,16.0,6.33,1200.0,22.0,17.0,,,3.25
1139,42.34818195746107,-71.06749731182683,200,6.58,1260.0,15.0,10.0,6.58,1260.0,23.0,18.0,,,3.25
1140,42.346828850663854,-71.0687154237568,200,6.19,1140.0,14.0,10.0,6.19,1140.0,22.0,17.0,,,3.25
1141,42.34550761120378,-71.0699960288016,200,6.15,1080.0,14.0,10.0,6.15,1080.0,21.0,16.0,,,3.25
1142,42.34421981362691,-71.07133760084001,200,6.14,1140.0,14.0,10.0,6.14,1140.0,21.0,16.0,,,3.25
1143,42.342966992625925,-71.07273854109526,200,6.06,1140.0,16.0,12.0,6.06,1140.0,17.0,13.0,,,3.25
1144,42.341750641211306,-71.07419718004039,200,6.11,1140.0,16.0,12.0,6.11,1140.0,17.0,13.0,,,3.25
1145,42.34057220893201,-71.0757117793878,200,6.25,1140.0,17.0,12.0,6.25,1140.0,18.0,14.0,,,3.25
1146,42.339433100148064,-71.07728053416079,200,6.48,1200.0,17.0,12.0,6.48,1200.0,18.0,14.0,,,3.25
1147,42.33833467235692,-71.07890157484472,200,6.68,1380.0,18.0,13.0,6.68,1380.0,19.0,15.0,,,3.25
1148,42.33727823457574,-71.08057296961472,200,5.61,1200.0,15.0,11.0,5.61,1200.0,16.0,13.0,,,3.25
1149,42.336265045781396,-71.08229272663806,200,5.69,1260.0,15.0,11.0,5.69,1260.0,17.0,13.0,,,3.25
1150,42.33529631341013,-71.08405879644783,200,6.87,1320.0,17.0,13.0,6.87,1320.0,19.0,15.0,,,3.25
1151,42.334373191918594,-71.08586907438523,200,6.02,1320.0,16.0,11.0,6.02,1320.0,17.0,13.0,,,3.25
1152,42.33349678140812,-71.08772140310785,200,5.86,1260.0,16.0,11.0,5.86,1260.0,17.0,13.0,,,3.25
1153,42.332668126313685,-71.08961357516056,200,5.94,1440.0,16.0,11.0,5.94,1440.0,17.0,13.0,,,3.25
1154,42.331888214159214,-71.0915433356061,200,5.87,1380.0,17.0,12.0,5.87,1380.0,17.0,13.0,,,3.25
1155,42.33115797438078,-71.09350838471255,200,5.96,1320.0,17.0,12.0,5.96,1320.0,17.0,13.0,,,3.25
1156,42.3304782772189,-71.09550638069368,200,5.98,1320.0,17.0,12.0,5.98,1320.0,17.0,13.0,,,3.25
1157,42.32984993268155,-71.09753494250002,200,5.98,1260.0,17.0,12.0,5.98,1260.0,17.0,13.0,,,3.25
1158,42.329273689578784,-71.09959165265606,200,6.01,1260.0,17.0,12.0,6.01,1260.0,17.0,13.0,,,3.25
1159,42.328750234630384,-71.10167406014149,200,6.19,1320.0,18.0,13.0,6.19,1320.0,18.0,14.0,,,3.25
1160,42.32828019164751,-71.10377968331187,200,6.34,1320.0,18.0,13.0,6.34,1320.0,18.0,14.0,,,3.25
1161,42.32786412078927,-71.10590601285638,200,6.45,1320.0,13.0,9.0,6.45,1320.0,22.0,17.0,,,3.25
1162,42.32750251789518,-71.10805051478785,200,4.41,1320.0,11.0,7.0,4.41,1320.0,19.0,14.0,,,3.25
1163,42.32719581389422,-71.11021063346281,200,4.38,1320.0,11.0,7.0,4.38,1320.0,19.0,14.0,,,3.25
1164,42.326944374291365,-71.11238379462705,200,4.12,1200.0,11.0,7.0,4.12,1200.0,18.0,14.0,,,3.25
1165,42.326748498731924,-71.11456740848331,200,4.27,1320.0,11.0,7.0,4.27,1320.0,19.0,14.0,,,3.25
1166,42.32660842064452,-71.1167588727777,200,4.29,1320.0,11.0,7.0,4.29,1320.0,19.0,14.0,,,3.25
1167,42.32652430696285,-71.1189555759008,200,4.13,1320.0,11.0,7.0,4.13,1320.0,18.0,14.0,,,3.25
1168,42.32649625792676,-71.12115490000002,200,4.2,1260.0,11.0,8.0,4.2,1260.0,19.0,15.0,,,3.25
1169,42.32652430696285,-71.12335422409919,200,4.36,1380.0,12.0,8.0,4.36,1380.0,20.0,15.0,,,3.25
1170,42.32660842064452,-71.1255509272223,200,5.0,1320.0,12.0,8.0,5.0,1320.0,21.0,16.0,,,3.25
1171,42.326748498731924,-71.12774239151669,200,4.45,1380.0,12.0,8.0,4.45,1380.0,20.0,15.0,,,3.25
1172,42.326944374291365,-71.12992600537294,200,4.52,1440.0,18.0,13.0,4.52,1440.0,18.0,14.0,,,3.25
1173,42.32719581389422,-71.13209916653717,200,4.59,1380.0,18.0,13.0,4.59,1380.0,18.0,14.0,,,3.25
1174,42.32750251789518,-71.13425928521214,200,4.61,1380.0,18.0,13.0,4.61,1380.0,18.0,14.0,,,3.25
1175,42.32786412078927,-71.13640378714359,200,4.99,1560.0,19.0,14.0,4.99,1560.0,19.0,15.0,,,3.25
1176,42.32828019164751,-71.13853011668809,200,4.69,1500.0,18.0,13.0,4.69,1500.0,18.0,14.0,,,3.25
1177,42.328750234630384,-71.14063573985851,200,4.83,1380.0,18.0,13.0,4.83,1380.0,18.0,14.0,,,3.25
1178,42.329273689578784,-71.1427181473439,200,4.72,1380.0,18.0,13.0,4.72,1380.0,18.0,14.0,,,3.25
1179,42.32984993268155,-71.14477485749997,200,4.71,1380.0,18.0,13.0,4.71,1380.0,18.0,14.0,,,3.25
1180,42.3304782772189,-71.1468034193063,200,4.69,1380.0,18.0,13.0,4.69,1380.0,18.0,14.0,,,3.25
1181,42.33115797438078,-71.14880141528745,200,4.65,1380.0,18.0,13.0,4.65,1380.0,18.0,13.0,,,3.25
1182,42.331888214159214,-71.1507664643939,200,4.76,1380.0,18.0,13.0,4.76,1380.0,18.0,14.0,,,3.25
1183,42.332668126313685,-71.15269622483945,200,4.77,1380.0,18.0,13.0,4.77,1380.0,18.0,13.0,,,3.25
1184,42.33349678140812,-71.15458839689214,200,5.98,1320.0,19.0,14.0,5.98,1320.0,19.0,15.0,,,3.25
1185,42.334373191918594,-71.15644072561474,200,6.01,1320.0,19.0,14.0,6.01,1320.0,19.0,15.0,,,3.25
1186,42.33529631341013,-71.15825100355217,200,5.58,1260.0,13.0,9.0,5.58,1260.0,21.0,16.0,,,3.25
1187,42.336265045781396,-71.1600170733619,200,5.48,1200.0,13.0,9.0,5.48,1200.0,20.0,16.0,,,3.25
1188,42.33727823457574,-71.16173683038527,200,5.58,1260.0,13.0,9.0,5.58,1260.0,21.0,16.0,,,3.25
1189,42.33833467235692,-71.16340822515527,200,5.13,1140.0,12.0,8.0,5.13,1140.0,20.0,15.0,,,3.25
1190,42.339433100148064,-71.16502926583918,200,5.22,1200.0,13.0,9.0,5.22,1200.0,20.0,16.0,,,3.25
1191,42.34057220893201,-71.1665980206122,200,5.14,1200.0,12.0,8.0,5.14,1200.0,20.0,15.0,,,3.25
1192,42.341750641211306,-71.16811261995959,200,5.36,1260.0,13.0,9.0,5.36,1260.0,21.0,16.0,,,3.25
1193,42.342966992625925,-71.16957125890471,200,4.7,1020.0,12.0,8.0,4.7,1020.0,18.0,14.0,,,3.25
1194,42.34421981362691,-71.17097219915999,200,4.78,1020.0,12.0,8.0,4.78,1020.0,18.0,14.0,,,3.25
1195,42.34550761120378,-71.17231377119839,200,4.67,1020.0,12.0,8.0,4.67,1020.0,18.0,14.0,,,3.25
1196,42.346828850663854,-71.17359437624319,200,4.69,1020.0,12.0,8.0,4.69,1020.0,18.0,14.0,,,3.25
1197,42.34818195746107,-71.17481248817316,200,4.52,1080.0,12.0,8.0,4.52,1080.0,18.0,14.0,,,3.25
1198,42.3495653190725,-71.1759666553413,200,4.55,960.0,11.0,8.0,4.55,960.0,18.0,14.0,,,3.25
1199,42.35097728691998,-71.17705550230477,200,4.54,960.0,11.0,8.0,4.54,960.0,18.0,14.0,,,3.25
1200,42.35241617833473,-71.17807773146406,200,4.61,960.0,11.0,8.0,4.61,960.0,18.0,13.0,,,3.25
1201,42.35388027856265,-71.17903212460939,200,4.63,960.0,11.0,8.0,4.63,960.0,18.0,13.0,,,3.25
1202,42.35536784280785,-71.17991754437239,200,4.64,900.0,15.0,11.0,4.64,900.0,17.0,13.0,,,3.25
1203,42.35687709831189,-71.1807329355816,200,4.76,900.0,16.0,11.0,4.76,900.0,18.0,13.0,,,3.25
1204,42.35840624646647,-71.18147732651992,200,4.34,780.0,14.0,10.0,4.34,780.0,16.0,12.0,,,3.25
1205,42.35995346495686,-71.1821498300826,200,4.35,720.0,14.0,10.0,4.35,720.0,16.0,12.0,,,3.25
1206,42.36151690993351,-71.1827496448344,200,4.46,780.0,14.0,10.0,4.46,780.0,16.0,12.0,,,3.25
1207,42.36309471820951,-71.18327605596478,200,4.57,840.0,15.0,10.0,4.57,840.0,16.0,12.0,,,3.25
1208,42.36468500948092,-71.18372843613966,200,4.78,900.0,15.0,11.0,4.78,900.0,17.0,13.0,,,3.25
1209,42.3662858885676,-71.184106246249,200,4.83,900.0,14.0,10.0,4.83,900.0,16.0,12.0,,,3.25
1210,42.36789544767164,-71.18440903604937,200,3.57,900.0,14.0,10.0,3.57,900.0,16.0,12.0,,,3.25
1211,42.36951176865108,-71.18463644470044,200,4.03,900.0,15.0,10.0,4.03,900.0,16.0,13.0,,,3.25
1212,42.371132925305645,-71.18478820119503,200,3.63,900.0,14.0,10.0,3.63,900.0,16.0,12.0,,,3.25
1213,42.372756985672325,-71.18486412468205,200,3.83,900.0,14.0,10.0,3.83,900.0,16.0,12.0,,,3.25
1214,42.37438201432768,-71.18486412468205,200,3.84,900.0,15.0,11.0,3.84,900.0,16.0,13.0,,,3.25
1215,42.37600607469436,-71.18478820119503,200,3.71,840.0,15.0,11.0,3.71,840.0,16.0,12.0,,,3.25
1216,42.37762723134893,-71.18463644470044,200,3.6,780.0,15.0,10.0,3.6,780.0,15.0,12.0,,,3.25
1217,42.37924355232837,-71.18440903604937,200,3.49,720.0,14.0,10.0,3.49,720.0,15.0,11.0,,,3.25
1218,42.380853111432415,-71.184106246249,200,3.46,780.0,14.0,10.0,3.46,780.0,15.0,11.0,,,3.25
1219,42.38245399051908,-71.18372843613966,200,3.45,780.0,14.0,10.0,3.45,780.0,15.0,11.0,,,3.25
1220,42.38404428179049,-71.18327605596478,200,3.51,780.0,14.0,10.0,3.51,780.0,15.0,11.0,,,3.25
1221,42.38562209006649,-71.1827496448344,200,3.54,780.0,14.0,10.0,3.54,780.0,15.0,11.0,,,3.25
1222,42.38718553504315,-71.1821498300826,200,3.63,780.0,14.0,10.0,3.63,780.0,15.0,11.0,,,3.25
1223,42.38873275353353,-71.18147732651992,200,3.74,780.0,14.0,10.0,3.74,780.0,15.0,11.0,,,3.25
1224,42.390261901688106,-71.1807329355816,200,3.93,840.0,15.0,10.0,3.93,840.0,16.0,12.0,,,3.25
1225,42.391771157192146,-71.17991754437239,200,3.94,840.0,15.0,10.0,3.94,840.0,16.0,12.0,,,3.25
1226,42.393258721437356,-71.17903212460939,200,4.05,840.0,15.0,11.0,4.05,840.0,16.0,12.0,,,3.25
1227,42.39472282166528,-71.17807773146406,200,3.89,840.0,15.0,10.0,3.89,840.0,15.0,12.0,,,3.25
1228,42.396161713080026,-71.17705550230477,200,3.86,780.0,15.0,10.0,3.86,780.0,15.0,12.0,,,3.25
1229,42.3975736809275,-71.1759666553413,200,3.85,780.0,15.0,10.0,3.85,780.0,15.0,12.0,,,3.25
1230,42.39895704253893,-71.17481248817316,200,4.16,900.0,15.0,11.0,4.16,900.0,16.0,12.0,,,3.25
1231,42.40031014933615,-71.17359437624319,200,4.25,900.0,15.0,11.0,4.25,900.0,16.0,12.0,,,3.25
1232,42.40163138879622,-71.17231377119839,200,4.26,900.0,15.0,11.0,4.26,900.0,16.0,13.0,,,3.25
1233,42.4029191863731,-71.17097219915999,200,4.14,900.0,15.0,11.0,4.14,900.0,16.0,12.0,,,3.25
1234,42.40417200737408,-71.16957125890471,200,4.07,900.0,16.0,11.0,4.07,900.0,17.0,13.0,,,3.25
1235,42.40538835878871,-71.16811261995959,200,3.96,840.0,15.0,10.0,3.96,840.0,16.0,12.0,,,3.25
1236,42.406566791068,-71.1665980206122,200,5.8,960.0,18.0,13.0,5.8,960.0,20.0,15.0,,,3.25
1237,42.40770589985194,-71.16502926583918,200,4.1,840.0,15.0,11.0,4.1,840.0,16.0,12.0,,,3.25
1238,42.40880432764308,-71.16340822515527,200,4.63,840.0,16.0,11.0,4.63,840.0,17.0,13.0,,,3.25
1239,42.409860765424256,-71.16173683038527,200,4.37,840.0,15.0,11.0,4.37,840.0,16.0,13.0,,,3.25
1240,42.4108739542186,-71.1600170733619,200,4.36,840.0,15.0,11.0,4.36,840.0,16.0,12.0,,,3.25
1241,42.41184268658989,-71.15825100355217,200,4.41,840.0,15.0,11.0,4.41,840.0,16.0,12.0,,,3.25
1242,42.412765808081424,-71.15644072561474,200,4.58,900.0,16.0,11.0,4.58,900.0,17.0,13.0,,,3.25
1243,42.41364221859189,-71.15458839689214,200,4.68,900.0,16.0,11.0,4.68,900.0,17.0,13.0,,,3.25
1244,42.41447087368632,-71.15269622483945,200,4.88,960.0,20.0,15.0,4.88,960.0,22.0,17.0,,,3.25
1245,42.41525078584078,-71.1507664643939,200,4.93,960.0,21.0,15.0,4.93,960.0,23.0,18.0,,,3.25
1246,42.41598102561922,-71.14880141528745,200,5.04,1020.0,21.0,16.0,5.04,1020.0,23.0,18.0,,,3.25
1247,42.4166607227811,-71.1468034193063,200,5.14,1020.0,23.0,17.0,5.14,1020.0,25.0,20.0,,,3.25
1248,42.41728906731846,-71.14477485749997,200,5.39,1020.0,24.0,18.0,5.39,1020.0,26.0,21.0,,,3.25
1249,42.41786531042123,-71.1427181473439,200,5.43,1080.0,22.0,17.0,5.43,1080.0,24.0,19.0,,,3.25
1250,42.41838876536964,-71.14063573985851,200,5.68,1140.0,23.0,17.0,5.68,1140.0,25.0,20.0,,,3.25
1251,42.418858808352496,-71.13853011668809,200,5.82,1140.0,23.0,17.0,5.82,1140.0,26.0,20.0,,,3.25
1252,42.419274879210725,-71.13640378714359,200,5.86,1140.0,23.0,17.0,5.86,1140.0,26.0,20.0,,,3.25
1253,42.41963648210483,-71.13425928521214,200,3.97,960.0,19.0,14.0,3.97,960.0,21.0,16.0,,,3.25
1254,42.41994318610578,-71.13209916653717,200,3.96,1020.0,19.0,14.0,3.96,1020.0,21.0,16.0,,,3.25
1255,42.42019462570864,-71.12992600537294,200,4.0,1020.0,19.0,14.0,4.0,1020.0,21.0,16.0,,,3.25
1256,42.42039050126807,-71.12774239151669,200,4.08,1080.0,20.0,14.0,4.08,1080.0,21.0,17.0,,,3.25
1257,42.42053057935549,-71.1255509272223,200,4.17,1080.0,20.0,15.0,4.17,1080.0,22.0,17.0,,,3.25
1258,42.42061469303717,-71.12335422409919,200,6.63,1260.0,25.0,18.0,6.63,1260.0,27.0,21.0,,,3.25
1259,42.42064274207324,-71.12115490000002,200,6.66,1260.0,25.0,19.0,6.66,1260.0,27.0,21.0,,,3.5
1260,42.4242377148044,-71.11895551571408,200,4.24,1140.0,13.0,9.0,4.24,1140.0,18.0,14.0,,,3.5
1261,42.42415960389872,-71.11675839144421,200,4.21,1140.0,13.0,9.0,4.21,1140.0,18.0,14.0,,,3.5
1262,42.42402950824147,-71.11456578488404,200,4.3,1260.0,13.0,9.0,4.3,1260.0,19.0,15.0,,,3.5
1263,42.42384756151472,-71.11237994908507,200,4.58,1320.0,14.0,10.0,4.58,1320.0,20.0,15.0,,,3.5
1264,42.42361395068104,-71.11020313014136,200,4.5,1320.0,14.0,9.0,4.5,1320.0,20.0,15.0,,,3.5
1265,42.42332891579135,-71.1080375648815,200,4.79,1260.0,14.0,10.0,4.79,1260.0,20.0,15.0,,,3.5
1266,42.422992749738256,-71.10588547857019,200,5.27,1260.0,14.0,10.0,5.27,1260.0,21.0,16.0,,,3.5
1267,42.422605797955114,-71.10374908262158,200,5.12,1200.0,21.0,15.0,5.12,1200.0,27.0,21.0,,,3.5
1268,42.42216845806104,-71.10163057232694,200,5.09,1200.0,14.0,10.0,5.09,1200.0,20.0,16.0,,,3.5
1269,42.42168117945235,-71.09953212459881,200,5.1,1320.0,15.0,10.0,5.1,1320.0,21.0,16.0,,,3.5
1270,42.42114446284072,-71.09745589573406,200,5.18,1260.0,15.0,10.0,5.18,1260.0,21.0,16.0,,,3.5
1271,42.420558859738776,-71.09540401919824,200,5.36,1260.0,15.0,10.0,5.36,1260.0,21.0,16.0,,,3.5
1272,42.41992497189329,-71.09337860343314,200,5.58,1260.0,15.0,11.0,5.58,1260.0,22.0,17.0,,,3.5
1273,42.41924345066686,-71.09138172969041,200,5.74,1380.0,15.0,11.0,5.74,1380.0,23.0,18.0,,,3.5
1274,42.41851499636864,-71.08941544989281,200,5.84,1440.0,15.0,11.0,5.84,1440.0,22.0,17.0,,,3.5
1275,42.41774035753462,-71.08748178452572,200,5.8,1260.0,15.0,11.0,5.8,1260.0,22.0,17.0,,,3.5
1276,42.41692033015861,-71.08558272056105,200,4.72,1440.0,15.0,10.0,4.72,1440.0,21.0,17.0,,,3.5
1277,42.416055756874144,-71.08372020941538,200,4.49,1320.0,14.0,10.0,4.49,1320.0,20.0,16.0,,,3.5
1278,42.415147526088745,-71.08189616494481,200,4.52,1380.0,14.0,10.0,4.52,1380.0,20.0,16.0,,,3.5
1279,42.4141965710709,-71.08011246147835,200,4.34,1320.0,14.0,10.0,4.34,1320.0,20.0,16.0,,,3.5
1280,42.41320386899122,-71.07837093189191,200,4.5,1380.0,14.0,10.0,4.5,1380.0,21.0,16.0,,,3.5
1281,42.41217043991816,-71.07667336572482,200,5.15,1500.0,15.0,11.0,5.15,1500.0,22.0,17.0,,,3.5
1282,42.41109734576996,-71.07502150734108,200,4.7,1320.0,14.0,10.0,4.7,1320.0,20.0,16.0,,,3.5
